연도,작목군,작목명,지역,면적,생산량
2022,특약용작물,면화,울산,0.0,0.0
2022,특약용작물,면화,인천,0.0,0.0
2022,특약용작물,면화,전남,0.0,0.0
2022,특약용작물,면화,전북,0.0,0.0
2022,특약용작물,면화,제주,0.0,0.0
2022,특약용작물,면화,충남,0.0,0.0
2022,특약용작물,면화,충북,0.0,0.0
2022,특약용작물,면화,전국,1.0,1.0
2023,특약용작물,면화,강원,0.0,0.0
2023,특약용작물,면화,경기,0.0,0.0
2023,특약용작물,면화,경남,1.0,1.0
2023,특약용작물,면화,경북,0.0,0.0
2023,특약용작물,면화,광주,0.0,0.0
2023,특약용작물,면화,대구,0.0,0.0
2023,특약용작물,면화,대전,0.0,0.0
2023,특약용작물,면화,부산,0.0,0.0
2023,특약용작물,면화,서울,0.0,0.0
2023,특약용작물,면화,세종,0.0,0.0
2023,특약용작물,면화,울산,0.0,0.0
2023,특약용작물,면화,인천,0.0,0.0
2023,특약용작물,면화,전남,0.0,0.0
2023,특약용작물,면화,전북,0.0,0.0
2023,특약용작물,면화,제주,0.0,0.0
2023,특약용작물,면화,충남,0.0,0.0
2023,특약용작물,면화,충북,0.0,0.0
2023,특약용작물,면화,전국,1.0,1.0
2024,특약용작물,면화,강원,0.0,0.0
2024,특약용작물,면화,경기,0.0,0.0
2024,특약용작물,면화,경남,1.0,1.0
2024,특약용작물,면화,경북,0.0,0.0
2024,특약용작물,면화,광주,0.0,0.0
2024,특약용작물,면화,대구,0.0,0.0
2024,특약용작물,면화,대전,0.0,0.0
2024,특약용작물,면화,부산,0.0,0.0
2024,특약용작물,면화,서울,0.0,0.0
2024,특약용작물,면화,세종,0.0,0.0
2024,특약용작물,면화,울산,0.0,0.0
2024,특약용작물,면화,인천,0.0,0.0
2024,특약용작물,면화,전국,1.0,1.0
2024,특약용작물,면화,전남,0.0,0.0
2024,특약용작물,면화,전북,0.0,0.0
2024,특약용작물,면화,제주,0.0,0.0
2024,특약용작물,면화,충남,0.0,0.0
2024,특약용작물,면화,충북,0.0,0.0
2020,특약용작물,목단피(목단모란),강원,0.0,0.0
2020,특약용작물,목단피(목단모란),경기,0.0,0.0
2020,특약용작물,목단피(목단모란),경남,0.0,0.0
2020,특약용작물,목단피(목단모란),경북,0.0,0.0
2020,특약용작물,목단피(목단모란),광주,0.0,0.0
2020,특약용작물,목단피(목단모란),대구,0.0,0.0
2020,특약용작물,목단피(목단모란),대전,0.0,0.0
2020,특약용작물,목단피(목단모란),부산,0.0,0.0
2020,특약용작물,목단피(목단모란),서울,0.0,0.0
2020,특약용작물,목단피(목단모란),세종,0.0,0.0
2020,특약용작물,목단피(목단모란),울산,0.0,0.0
2020,특약용작물,목단피(목단모란),인천,0.0,0.0
2020,특약용작물,목단피(목단모란),전남,2.0,6.0
2020,특약용작물,목단피(목단모란),전북,0.0,0.0
2020,특약용작물,목단피(목단모란),제주,0.0,0.0
2020,특약용작물,목단피(목단모란),충남,0.0,0.0
2020,특약용작물,목단피(목단모란),충북,0.0,0.0
2020,특약용작물,목단피(목단모란),전국,2.0,6.0
2021,특약용작물,목단피(목단모란),강원,0.0,0.0
2021,특약용작물,목단피(목단모란),경기,0.0,0.0
2021,특약용작물,목단피(목단모란),경남,0.0,0.0
2021,특약용작물,목단피(목단모란),경북,0.0,0.0
2021,특약용작물,목단피(목단모란),광주,0.0,0.0
2021,특약용작물,목단피(목단모란),대구,0.0,0.0
2021,특약용작물,목단피(목단모란),대전,0.0,0.0
2021,특약용작물,목단피(목단모란),부산,0.0,0.0
2021,특약용작물,목단피(목단모란),서울,0.0,0.0
2021,특약용작물,목단피(목단모란),세종,0.0,0.0
2021,특약용작물,목단피(목단모란),울산,0.0,0.0
2021,특약용작물,목단피(목단모란),인천,0.0,0.0
2021,특약용작물,목단피(목단모란),전남,1.0,3.0
2021,특약용작물,목단피(목단모란),전북,0.0,0.0
2021,특약용작물,목단피(목단모란),제주,0.0,0.0
2021,특약용작물,목단피(목단모란),충남,0.0,0.0
2021,특약용작물,목단피(목단모란),충북,0.0,0.0
2021,특약용작물,목단피(목단모란),전국,1.0,3.0
2022,특약용작물,목단피(목단모란),강원,0.0,0.0
2022,특약용작물,목단피(목단모란),경기,0.0,0.0
2022,특약용작물,목단피(목단모란),경남,0.0,0.0
2022,특약용작물,목단피(목단모란),경북,0.0,1.0
2022,특약용작물,목단피(목단모란),광주,0.0,0.0
2022,특약용작물,목단피(목단모란),대구,0.0,0.0
2022,특약용작물,목단피(목단모란),대전,0.0,0.0
2022,특약용작물,목단피(목단모란),부산,0.0,0.0
2022,특약용작물,목단피(목단모란),서울,0.0,0.0
2022,특약용작물,목단피(목단모란),세종,0.0,0.0
2022,특약용작물,목단피(목단모란),울산,0.0,0.0
2022,특약용작물,목단피(목단모란),인천,0.0,0.0
2022,특약용작물,목단피(목단모란),전남,1.0,5.0
2022,특약용작물,목단피(목단모란),전북,0.0,0.0
2022,특약용작물,목단피(목단모란),제주,0.0,0.0
2022,특약용작물,목단피(목단모란),충남,0.0,0.0
2022,특약용작물,목단피(목단모란),충북,0.0,0.0
2022,특약용작물,목단피(목단모란),전국,1.0,6.0
2023,특약용작물,목단피(목단모란),강원,0.0,0.0
2023,특약용작물,목단피(목단모란),경기,0.0,0.0
2023,특약용작물,목단피(목단모란),경남,0.0,0.0
2023,특약용작물,목단피(목단모란),경북,0.0,0.0
2023,특약용작물,목단피(목단모란),광주,0.0,0.0
2023,특약용작물,목단피(목단모란),대구,0.0,0.0
2023,특약용작물,목단피(목단모란),대전,0.0,0.0
2023,특약용작물,목단피(목단모란),부산,0.0,0.0
2023,특약용작물,목단피(목단모란),서울,0.0,0.0
2023,특약용작물,목단피(목단모란),세종,0.0,0.0
2023,특약용작물,목단피(목단모란),울산,0.0,0.0
2023,특약용작물,목단피(목단모란),인천,0.0,0.0
2023,특약용작물,목단피(목단모란),전남,0.0,0.0
2023,특약용작물,목단피(목단모란),전북,0.0,0.0
2023,특약용작물,목단피(목단모란),제주,0.0,0.0
2023,특약용작물,목단피(목단모란),충남,0.0,0.0
2023,특약용작물,목단피(목단모란),충북,0.0,0.0
2023,특약용작물,목단피(목단모란),전국,0.0,0.0
2024,특약용작물,목단피(목단모란),강원,0.0,0.0
2024,특약용작물,목단피(목단모란),경기,0.0,0.0
2024,특약용작물,목단피(목단모란),경남,0.0,0.0
2024,특약용작물,목단피(목단모란),경북,0.0,1.0
2024,특약용작물,목단피(목단모란),광주,0.0,0.0
2024,특약용작물,목단피(목단모란),대구,0.0,0.0
2024,특약용작물,목단피(목단모란),대전,0.0,0.0
2024,특약용작물,목단피(목단모란),부산,0.0,0.0
2024,특약용작물,목단피(목단모란),서울,0.0,0.0
2024,특약용작물,목단피(목단모란),세종,0.0,0.0
2024,특약용작물,목단피(목단모란),울산,0.0,0.0
2024,특약용작물,목단피(목단모란),인천,0.0,0.0
2024,특약용작물,목단피(목단모란),전국,0.0,1.0
2024,특약용작물,목단피(목단모란),전남,0.0,0.0
2024,특약용작물,목단피(목단모란),전북,0.0,0.0
2024,특약용작물,목단피(목단모란),제주,0.0,0.0
2024,특약용작물,목단피(목단모란),충남,0.0,0.0
2024,특약용작물,목단피(목단모란),충북,0.0,0.0
2020,채소,무,강원,3177.0,135043.0
2020,채소,무,경기,1808.0,96385.0
2020,채소,무,경남,608.0,31490.0
2020,채소,무,경북,1569.0,56162.0
2020,채소,무,광주,44.0,2948.0
2020,채소,무,대구,65.0,3312.0
2020,채소,무,대전,19.0,1289.0
2020,채소,무,부산,66.0,5556.0
2020,채소,무,서울,8.0,335.0
2020,채소,무,세종,27.0,1641.0
2020,채소,무,울산,56.0,3293.0
2020,채소,무,인천,106.0,9883.0
2020,채소,무,전국,20519.0,1178631.0
2020,채소,무,전남,1965.0,124506.0
2020,채소,무,전북,2236.0,171518.0
2020,채소,무,제주,6497.0,424274.0
2020,채소,무,충남,1364.0,70296.0
2020,채소,무,충북,903.0,40702.0
2021,채소,무,강원,3848.0,165611.0
2021,채소,무,경기,2113.0,108156.0
2021,채소,무,경남,343.0,24305.0
2021,채소,무,경북,1410.0,52063.0
2021,채소,무,광주,129.0,9082.0
2021,채소,무,대구,28.0,2417.0
2021,채소,무,대전,24.0,1516.0
2021,채소,무,부산,35.0,2627.0
2021,채소,무,서울,11.0,575.0
2021,채소,무,세종,9.0,541.0
2021,채소,무,울산,41.0,3137.0
2021,채소,무,인천,103.0,8744.0
2021,채소,무,전국,20272.0,1172345.0
2021,채소,무,전남,1554.0,102422.0
2021,채소,무,전북,2468.0,178408.0
2021,채소,무,제주,6111.0,404774.0
2021,채소,무,충남,1455.0,81233.0
2021,채소,무,충북,589.0,26735.0
2022,채소,무,강원,3476.0,151846.0
2022,채소,무,경기,1962.0,112236.0
2022,채소,무,경남,425.0,25316.0
2022,채소,무,경북,1395.0,58741.0
2022,채소,무,광주,146.0,14826.0
2022,채소,무,대구,68.0,3819.0
2022,채소,무,대전,27.0,1705.0
2022,채소,무,부산,41.0,3026.0
2022,채소,무,서울,5.0,334.0
2022,채소,무,세종,40.0,2241.0
2022,채소,무,울산,56.0,4204.0
2022,채소,무,인천,100.0,8006.0
2022,채소,무,전국,19796.0,1190610.0
2022,채소,무,전남,1565.0,119927.0
2022,채소,무,전북,2052.0,144658.0
2022,채소,무,제주,6297.0,413298.0
2022,채소,무,충남,1594.0,99170.0
2022,채소,무,충북,547.0,27257.0
2023,채소,무,강원,3841.0,156726.0
2023,채소,무,경기,1833.0,95850.0
2023,채소,무,경남,503.0,30695.0
2023,채소,무,경북,1561.0,69220.0
2023,채소,무,광주,199.0,16284.0
2023,채소,무,대구,66.0,2867.0
2023,채소,무,대전,27.0,2216.0
2023,채소,무,부산,41.0,2302.0
2023,채소,무,서울,6.0,457.0
2023,채소,무,세종,28.0,1642.0
2023,채소,무,울산,58.0,4539.0
2023,채소,무,인천,80.0,6678.0
2023,채소,무,전국,21277.0,1225845.0
2023,채소,무,전남,1652.0,119261.0
2023,채소,무,전북,2501.0,158366.0
2023,채소,무,제주,6321.0,416184.0
2023,채소,무,충남,1667.0,98090.0
2023,채소,무,충북,886.0,44465.0
2024,채소,무,강원,3048.0,125178.0
2024,채소,무,경기,2232.0,107051.0
2024,채소,무,경남,560.0,29356.0
2024,채소,무,경북,1223.0,52973.0
2024,채소,무,광주,130.0,12303.0
2024,채소,무,대구,159.0,5773.0
2024,채소,무,대전,29.0,2156.0
2024,채소,무,부산,35.0,3098.0
2024,채소,무,서울,7.0,355.0
2024,채소,무,세종,32.0,1754.0
2024,채소,무,울산,46.0,3594.0
2024,채소,무,인천,79.0,6462.0
2024,채소,무,전국,18498.0,1035645.0
2024,채소,무,전남,1606.0,108659.0
2024,채소,무,전북,1791.0,109587.0
2024,채소,무,제주,5476.0,358900.0
2024,채소,무,충남,1420.0,79471.0
2024,채소,무,충북,620.0,28974.0
2020,채소,미나리,강원,4.0,67.0
2020,채소,미나리,경기,50.0,1660.0
2020,채소,미나리,경남,88.0,2394.0
2020,채소,미나리,경북,199.0,3169.0
2020,채소,미나리,광주,63.0,1503.0
2020,채소,미나리,대구,313.0,2468.0
2020,채소,미나리,부산,66.0,1857.0
2020,채소,미나리,울산,71.0,2426.0
2020,채소,미나리,인천,2.0,60.0
2020,채소,미나리,전국,1278.0,24818.0
2020,채소,미나리,전남,387.0,8246.0
2020,채소,미나리,전북,27.0,793.0
2020,채소,미나리,제주,2.0,25.0
2020,채소,미나리,충남,7.0,149.0
2020,채소,미나리,충북,0.0,1.0
2021,채소,미나리,강원,4.0,66.0
2021,채소,미나리,경기,82.0,2375.0
2021,채소,미나리,경남,83.0,2573.0
2021,채소,미나리,경북,199.0,3171.0
2021,채소,미나리,광주,63.0,1502.0
2021,채소,미나리,대구,313.0,2468.0
2021,채소,미나리,대전,,
2021,채소,미나리,부산,66.0,1856.0
2021,채소,미나리,서울,,
2021,채소,미나리,세종,,
2021,채소,미나리,울산,72.0,2458.0
2021,채소,미나리,인천,2.0,59.0
2021,채소,미나리,전국,1332.0,26514.0
2021,채소,미나리,전남,390.0,8345.0
2021,채소,미나리,전북,51.0,1473.0
2021,채소,미나리,제주,2.0,25.0
2021,채소,미나리,충남,7.0,143.0
2021,채소,미나리,충북,,1.0
2022,채소,미나리,강원,4.0,66.0
2022,채소,미나리,경기,98.0,3096.0
2022,채소,미나리,경남,92.0,2691.0
2022,채소,미나리,경북,229.0,3693.0
2022,채소,미나리,광주,65.0,1524.0
2022,채소,미나리,대구,84.0,2133.0
2022,채소,미나리,부산,75.0,2116.0
2022,채소,미나리,울산,72.0,2458.0
2022,채소,미나리,인천,2.0,60.0
2022,채소,미나리,전국,1171.0,27485.0
2022,채소,미나리,전남,388.0,7971.0
2022,채소,미나리,전북,49.0,1404.0
2022,채소,미나리,제주,2.0,25.0
2022,채소,미나리,충남,13.0,246.0
2022,채소,미나리,충북,0.0,1.0
2023,채소,미나리,강원,4.0,71.0
2023,채소,미나리,경기,128.0,3630.0
2023,채소,미나리,경남,82.0,2521.0
2023,채소,미나리,경북,297.0,4916.0
2023,채소,미나리,광주,65.0,1524.0
2023,채소,미나리,대구,86.0,2162.0
2023,채소,미나리,부산,75.0,2121.0
2023,채소,미나리,울산,72.0,2458.0
2023,채소,미나리,인천,2.0,60.0
2023,채소,미나리,전국,1253.0,28742.0
2023,채소,미나리,전남,390.0,7992.0
2023,채소,미나리,전북,42.0,1098.0
2023,채소,미나리,제주,2.0,25.0
2023,채소,미나리,충남,10.0,162.0
2023,채소,미나리,충북,0.0,1.0
2024,채소,미나리,강원,4.0,71.0
2024,채소,미나리,경기,82.0,2380.0
2024,채소,미나리,경남,81.0,2547.0
2024,채소,미나리,경북,181.0,2752.0
2024,채소,미나리,광주,63.0,1502.0
2024,채소,미나리,대구,86.0,2173.0
2024,채소,미나리,부산,66.0,1861.0
2024,채소,미나리,울산,70.0,2433.0
2024,채소,미나리,인천,2.0,60.0
2024,채소,미나리,전국,1074.0,25131.0
2024,채소,미나리,전남,390.0,8170.0
2024,채소,미나리,전북,41.0,1070.0
2024,채소,미나리,제주,2.0,25.0
2024,채소,미나리,충남,6.0,86.0
2024,채소,미나리,충북,0.0,1.0
2020,식량,밀,강원,0.0,1.0
2020,식량,밀,경기,0.0,0.0
2020,식량,밀,경남,908.0,3552.0
2020,식량,밀,경북,66.0,215.0
2020,식량,밀,전국,5224.0,16985.0
2020,식량,밀,광주,453.0,1537.0
2020,식량,밀,대구,0.0,0.0
2020,식량,밀,대전,0.0,0.0
2020,식량,밀,부산,0.0,0.0
2020,식량,밀,서울,0.0,0.0
2020,식량,밀,세종,0.0,0.0
2020,식량,밀,울산,0.0,0.0
2020,식량,밀,인천,4.0,11.0
2020,식량,밀,전남,2337.0,5773.0
2020,식량,밀,전북,1355.0,5759.0
2020,식량,밀,제주,53.0,5.0
2020,식량,밀,충남,46.0,132.0
2020,식량,밀,충북,0.0,0.0
2021,식량,밀,강원,38.0,95.0
2021,식량,밀,경기,20.0,155.0
2021,식량,밀,경남,742.0,2932.0
2021,식량,밀,경북,231.0,723.0
2021,식량,밀,전국,6224.0,26324.0
2021,식량,밀,광주,887.0,3654.0
2021,식량,밀,대구,0.0,0.0
2021,식량,밀,대전,0.0,0.0
2021,식량,밀,부산,0.0,0.0
2021,식량,밀,서울,0.0,0.0
2021,식량,밀,세종,0.0,0.0
2021,식량,밀,울산,7.0,35.0
2021,식량,밀,인천,1.0,6.0
2021,식량,밀,전남,2372.0,9963.0
2021,식량,밀,전북,1855.0,8552.0
2021,식량,밀,제주,0.0,0.0
2021,식량,밀,충남,65.0,191.0
2021,식량,밀,충북,6.0,18.0
2022,식량,밀,강원,7.0,18.0
2022,식량,밀,경기,25.0,101.0
2022,식량,밀,경남,805.0,3092.0
2022,식량,밀,경북,139.0,442.0
2022,식량,밀,전국,8259.0,34562.0
2022,식량,밀,광주,892.0,3681.0
2022,식량,밀,대구,0.0,0.0
2022,식량,밀,대전,0.0,0.0
2022,식량,밀,부산,0.0,0.0
2022,식량,밀,서울,0.0,0.0
2022,식량,밀,세종,0.0,0.0
2022,식량,밀,울산,0.0,0.0
2022,식량,밀,인천,0.0,0.0
2022,식량,밀,전남,3277.0,13194.0
2022,식량,밀,전북,2852.0,12761.0
2022,식량,밀,제주,59.0,228.0
2022,식량,밀,충남,194.0,1021.0
2022,식량,밀,충북,8.0,24.0
2023,식량,밀,강원,34.0,89.0
2023,식량,밀,경기,7.0,20.0
2023,식량,밀,경남,658.0,2882.0
2023,식량,밀,경북,236.0,799.0
2023,식량,밀,전국,11600.0,51809.0
2023,식량,밀,광주,1133.0,4772.0
2023,식량,밀,대구,0.0,0.0
2023,식량,밀,대전,0.0,0.0
2023,식량,밀,부산,0.0,0.0
2023,식량,밀,서울,0.0,0.0
2023,식량,밀,세종,0.0,0.0
2023,식량,밀,울산,0.0,0.0
2023,식량,밀,인천,0.0,0.0
2023,식량,밀,전남,4572.0,20515.0
2023,식량,밀,전북,4618.0,21270.0
2023,식량,밀,제주,34.0,123.0
2023,식량,밀,충남,282.0,1213.0
2023,식량,밀,충북,28.0,126.0
2024,식량,밀,강원,2.0,5.0
2024,식량,밀,경기,30.0,103.0
2024,식량,밀,경남,856.0,3140.0
2024,식량,밀,경북,430.0,1437.0
2024,식량,밀,전국,9536.0,37376.0
2024,식량,밀,광주,1091.0,4803.0
2024,식량,밀,대구,0.0,1.0
2024,식량,밀,전남,3105.0,11689.0
2024,식량,밀,전북,3268.0,13552.0
2024,식량,밀,제주,319.0,1002.0
2024,식량,밀,충남,425.0,1600.0
2024,식량,밀,충북,10.0,44.0
2020,특약용작물,박하,강원,0.0,0.0
2020,특약용작물,박하,경기,0.0,0.0
2020,특약용작물,박하,경남,0.0,0.0
2020,특약용작물,박하,경북,0.0,0.0
2020,특약용작물,박하,광주,0.0,0.0
2020,특약용작물,박하,대구,0.0,0.0
2020,특약용작물,박하,대전,0.0,0.0
2020,특약용작물,박하,부산,0.0,0.0
2020,특약용작물,박하,서울,0.0,0.0
2020,특약용작물,박하,세종,0.0,0.0
2020,특약용작물,박하,울산,0.0,0.0
2020,특약용작물,박하,인천,0.0,0.0
2020,특약용작물,박하,전남,2.0,2.0
2020,특약용작물,박하,전북,0.0,0.0
2020,특약용작물,박하,제주,0.0,0.0
2020,특약용작물,박하,충남,0.0,0.0
2020,특약용작물,박하,충북,0.0,0.0
2020,특약용작물,박하,전국,2.0,2.0
2021,특약용작물,박하,강원,0.0,0.0
2021,특약용작물,박하,경기,0.0,0.0
2021,특약용작물,박하,경남,0.0,0.0
2021,특약용작물,박하,경북,0.0,0.0
2021,특약용작물,박하,광주,0.0,0.0
2021,특약용작물,박하,대구,0.0,0.0
2021,특약용작물,박하,대전,0.0,0.0
2021,특약용작물,박하,부산,0.0,0.0
2021,특약용작물,박하,서울,0.0,0.0
2021,특약용작물,박하,세종,0.0,0.0
2021,특약용작물,박하,울산,0.0,0.0
2021,특약용작물,박하,인천,0.0,0.0
2021,특약용작물,박하,전남,2.0,2.0
2021,특약용작물,박하,전북,0.0,0.0
2021,특약용작물,박하,제주,0.0,0.0
2021,특약용작물,박하,충남,0.0,0.0
2021,특약용작물,박하,충북,0.0,0.0
2021,특약용작물,박하,전국,2.0,2.0
2022,특약용작물,박하,강원,0.0,0.0
2022,특약용작물,박하,경기,0.0,0.0
2022,특약용작물,박하,경남,0.0,0.0
2022,특약용작물,박하,경북,0.0,0.0
2022,특약용작물,박하,광주,0.0,0.0
2022,특약용작물,박하,대구,0.0,0.0
2022,특약용작물,박하,대전,0.0,0.0
2022,특약용작물,박하,부산,0.0,0.0
2022,특약용작물,박하,서울,0.0,0.0
2022,특약용작물,박하,세종,0.0,0.0
2022,특약용작물,박하,울산,0.0,0.0
2022,특약용작물,박하,인천,0.0,0.0
